"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Model_1 - Copy.nlogo"
"Experiment 4"
"08/25/2024 18:20:55:121 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","initial-idea1-holders","initial-idea2-holders","number-of-individuals","average-connections-per-individual","mean-threshold1","mean-threshold2","[step]","count turtles with [ Idea_state = 0 ] / count turtles","count turtles with [ Idea_state = 1 ] / count turtles","count turtles with [ Idea_state = 2 ] / count turtles"
"39575","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39570","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39579","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39583","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39577","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39581","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39578","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39580","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39582","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39585","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39586","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39588","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39587","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39589","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39590","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39591","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39594","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39597","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39596","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39595","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39593","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39584","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39598","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39592","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39600","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39599","7","7","300","8","0.9","0.85","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39601","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39602","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39603","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39605","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39604","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39607","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39606","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39609","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39610","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39611","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39608","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39612","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39613","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39615","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39614","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39620","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39616","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39618","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39619","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39621","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39622","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39623","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39617","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39626","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39625","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39627","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39628","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39629","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39624","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39630","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39632","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39633","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39631","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39634","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39637","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39635","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39636","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39639","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39640","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39641","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39642","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39638","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39643","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39647","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39645","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39644","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39646","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39648","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39651","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39650","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39649","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39652","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39653","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39655","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39654","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39660","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39659","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39658","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39661","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39657","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39656","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39663","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39662","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39664","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39666","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39668","7","7","300","8","0.9","0.9","19","0.95","0.023333333333333334","0.02666666666666667"
"39669","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39667","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39672","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39670","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39665","7","7","300","8","0.9","0.9","19","0.95","0.023333333333333334","0.02666666666666667"
"39671","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39673","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39675","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39676","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39674","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39678","7","7","300","8","0.9","0.9","19","0.95","0.023333333333333334","0.02666666666666667"
"39679","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39677","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39680","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39681","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39682","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39687","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39685","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39690","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39688","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39686","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39689","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39691","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39683","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39693","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39694","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39692","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39695","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39684","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39697","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39696","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39698","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39700","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39703","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39702","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39705","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39704","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39706","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39707","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39709","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39708","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39699","7","7","300","8","0.9","0.9","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39710","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39711","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39701","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39714","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39712","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39713","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39715","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39716","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39718","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39720","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39717","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39719","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39724","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39722","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39727","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39723","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39721","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39730","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39725","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39726","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39731","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39729","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39728","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39733","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39732","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39734","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39737","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39735","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39736","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39738","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39740","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39742","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39739","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39747","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39744","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39746","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39741","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39748","7","7","300","8","0.9","0.95","19","0.95","0.023333333333333334","0.02666666666666667"
"39745","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39743","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39750","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39751","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39753","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39752","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39755","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39754","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39758","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39757","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39756","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39759","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39749","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39760","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39761","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39762","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39765","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39767","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39766","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39764","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39763","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39768","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39772","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39769","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39774","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39771","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39770","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39775","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39773","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39777","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39780","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39781","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39779","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39776","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39778","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39783","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39784","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39787","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39782","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39785","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39791","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39786","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39788","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39789","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39793","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39790","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39792","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39795","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39796","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39794","7","7","300","8","0.9","0.95","19","0.95","0.02666666666666667","0.023333333333333334"
"39797","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39800","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39799","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39801","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39798","7","7","300","8","0.9","0.95","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39804","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39802","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39805","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39807","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39803","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39810","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39812","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39809","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39806","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39808","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39811","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39814","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39813","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39815","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39816","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39818","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39821","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39819","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39822","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39824","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39825","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39823","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39826","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39827","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39820","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39817","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39828","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39830","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39833","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39832","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39835","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39831","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39834","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39837","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39836","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39838","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39839","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39840","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39841","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39842","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39844","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39843","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39845","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39848","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39847","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39849","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39850","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39846","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39829","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
"39851","7","7","300","8","0.9","1","19","0.9533333333333334","0.023333333333333334","0.023333333333333334"
