threshold-idea1,threshold-idea2,[run number],initial-idea1-holders,initial-idea2-holders,number-of-individuals,average-connections-per-individual,[step],count turtles with [ Idea_state = 0 ] / count turtles,count turtles with [ Idea_state = 1 ] / count turtles,count turtles with [ Idea_state = 2 ] / count turtles
0.6,0.0,25250.5,7.0,7.0,300.0,8.0,29.08,3.333333e-05,0.0,0.99996666667
0.6,0.05,25350.5,7.0,7.0,300.0,8.0,33.49,6.666666e-05,6.666666e-05,0.99986666668
0.6,0.1,25450.5,7.0,7.0,300.0,8.0,32.56,0.00066666667,3.333333e-05,0.9993000000000001
0.6,0.15,25550.5,7.0,7.0,300.0,8.0,34.72,0.026033333340000003,0.00089999999,0.97306666667
0.6,0.2,25650.5,7.0,7.0,300.0,8.0,26.33,0.32556666664,0.008866666550000001,0.66556666667
0.6,0.25,25750.5,7.0,7.0,300.0,8.0,10.83,0.81126666656,0.020199999750000003,0.16853333325
0.6,0.3,25850.5,7.0,7.0,300.0,8.0,5.8,0.9426666665000001,0.022966666360000002,0.03436666648
0.6,0.35,25950.5,7.0,7.0,300.0,8.0,5.0,0.9507666663800001,0.023333333,0.02589999973
0.6,0.4,26050.5,7.0,7.0,300.0,8.0,5.0,0.9529999997,0.02336666634,0.023633333050000004
0.6,0.45,26150.5,7.0,7.0,300.0,8.0,5.0,0.95306666635,0.02336666634,0.02356666635
0.6,0.5,26250.5,7.0,7.0,300.0,8.0,5.0,0.95323333301,0.02336666634,0.02339999967
0.6,0.55,26350.5,7.0,7.0,300.0,8.0,5.23,0.9533333330000001,0.02329999967,0.02336666634
0.6,0.6,26450.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
0.6,0.65,26550.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.6,0.7,26650.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.6,0.75,26750.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.02336666634,0.023333333
0.6,0.8,26850.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.023399999680000002,0.023333333
0.6,0.85,26950.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.02336666634,0.023333333
0.6,0.9,27050.5,7.0,7.0,300.0,8.0,5.0,0.95323333301,0.02343333302,0.023333333
0.6,0.95,27150.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.02336666634,0.02336666634
0.6,1.0,27250.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.65,0.0,27350.5,7.0,7.0,300.0,8.0,32.22,0.0,3.333333e-05,0.99996666667
0.65,0.05,27450.5,7.0,7.0,300.0,8.0,31.73,0.0,3.333333e-05,0.99996666667
0.65,0.1,27550.5,7.0,7.0,300.0,8.0,32.37,3.333333e-05,3.333333e-05,0.99993333334
0.65,0.15,27650.5,7.0,7.0,300.0,8.0,32.47,0.01946666665,0.00066666666,0.97986666668
0.65,0.2,27750.5,7.0,7.0,300.0,8.0,23.0,0.42969999997,0.01153333318,0.55876666663
0.65,0.25,27850.5,7.0,7.0,300.0,8.0,8.37,0.86303333324,0.021633333050000002,0.11533333322
0.65,0.3,27950.5,7.0,7.0,300.0,8.0,5.87,0.94159999981,0.023033333040000003,0.03536666646
0.65,0.35,28050.5,7.0,7.0,300.0,8.0,5.37,0.95103333304,0.02326666636,0.02569999971
0.65,0.4,28150.5,7.0,7.0,300.0,8.0,5.3,0.9529666663499999,0.02329999967,0.023733333030000005
0.65,0.45,28250.5,7.0,7.0,300.0,8.0,5.15,0.95279999971,0.02339999969,0.0237999997
0.65,0.5,28350.5,7.0,7.0,300.0,8.0,5.0,0.95306666635,0.023399999680000002,0.02353333302
0.65,0.55,28450.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.02336666634,0.02336666634
0.65,0.6,28550.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
0.65,0.65,28650.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.02336666634,0.02336666634
0.65,0.7,28750.5,7.0,7.0,300.0,8.0,5.0,0.95319999968,0.02339999969,0.023399999680000002
0.65,0.75,28850.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.65,0.8,28950.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.65,0.85,29050.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.02336666634,0.023333333
0.65,0.9,29150.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.02339999967,0.023333333
0.65,0.95,29250.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.65,1.0,29350.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.7,0.0,29450.5,7.0,7.0,300.0,8.0,29.8,0.0004,0.0,0.9995999999999999
0.7,0.05,29550.5,7.0,7.0,300.0,8.0,31.21,3.333333e-05,0.0,0.99996666667
0.7,0.1,29650.5,7.0,7.0,300.0,8.0,31.2,9.999998999999999e-05,0.0,0.99990000001
0.7,0.15,29750.5,7.0,7.0,300.0,8.0,34.22,0.031200000000000002,0.0012333333100000001,0.96756666667
0.7,0.2,29850.5,7.0,7.0,300.0,8.0,24.85,0.39553333332,0.01076666652,0.59369999998
0.7,0.25,29950.5,7.0,7.0,300.0,8.0,9.89,0.8260333332199999,0.0209666664,0.15299999993
0.7,0.3,30050.5,7.0,7.0,300.0,8.0,6.67,0.93363333317,0.02276666637,0.04359999986
0.7,0.35,30150.5,7.0,7.0,300.0,8.0,5.71,0.95016666638,0.023199999680000003,0.02663333305
0.7,0.4,30250.5,7.0,7.0,300.0,8.0,5.0,0.9519999997099999,0.023333333,0.024666666400000002
0.7,0.45,30350.5,7.0,7.0,300.0,8.0,5.0,0.95283333304,0.02336666634,0.023799999720000003
0.7,0.5,30450.5,7.0,7.0,300.0,8.0,5.0,0.95319999968,0.02336666634,0.02343333302
0.7,0.55,30550.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.02336666634,0.023333333
0.7,0.6,30650.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.02336666634,0.02336666634
0.7,0.65,30750.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.02336666634,0.02336666634
0.7,0.7,30850.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.7,0.75,30950.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.7,0.8,31050.5,7.0,7.0,300.0,8.0,5.05,0.9533333330000001,0.02336666634,0.02329999967
0.7,0.85,31150.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.02329999967,0.02336666634
0.7,0.9,31250.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.7,0.95,31350.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.02336666634,0.023333333
0.7,1.0,31450.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.75,0.0,31550.5,7.0,7.0,300.0,8.0,32.49,0.0,0.0,1.0
0.75,0.05,31650.5,7.0,7.0,300.0,8.0,31.22,6.666666e-05,3.333333e-05,0.99990000001
0.75,0.1,31750.5,7.0,7.0,300.0,8.0,32.18,3.333333e-05,6.666666e-05,0.99990000001
0.75,0.15,31850.5,7.0,7.0,300.0,8.0,33.72,0.00873333333,0.00026666666,0.9909999999900001
0.75,0.2,31950.5,7.0,7.0,300.0,8.0,20.3,0.47393333328,0.012699999830000001,0.5133666666300001
0.75,0.25,32050.5,7.0,7.0,300.0,8.0,9.04,0.87009999985,0.021666666390000002,0.10823333319
0.75,0.3,32150.5,7.0,7.0,300.0,8.0,6.07,0.9377999998100001,0.022966666360000002,0.039233333190000004
0.75,0.35,32250.5,7.0,7.0,300.0,8.0,5.12,0.95083333305,0.02326666634,0.02589999972
0.75,0.4,32350.5,7.0,7.0,300.0,8.0,5.22,0.9527333330400001,0.02329999967,0.023966666390000002
0.75,0.45,32450.5,7.0,7.0,300.0,8.0,5.23,0.9528999996999999,0.023333333010000002,0.02376666637
0.75,0.5,32550.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
0.75,0.55,32650.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.75,0.6,32750.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.75,0.65,32850.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.75,0.7,32950.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.75,0.75,33050.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.75,0.8,33150.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.02336666634,0.023333333
0.75,0.85,33250.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.75,0.9,33350.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.75,0.95,33450.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.75,1.0,33550.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.02336666634,0.023333333
0.8,0.0,33650.5,7.0,7.0,300.0,8.0,31.68,0.0,0.0,1.0
0.8,0.05,33750.5,7.0,7.0,300.0,8.0,32.45,3.333333e-05,9.999998999999999e-05,0.99986666668
0.8,0.1,33850.5,7.0,7.0,300.0,8.0,31.37,3.333333e-05,0.0,0.99996666667
0.8,0.15,33950.5,7.0,7.0,300.0,8.0,33.59,0.00140000001,0.00013333332,0.99846666667
0.8,0.2,34050.5,7.0,7.0,300.0,8.0,22.94,0.40889999998,0.011166666520000002,0.5799333333700001
0.8,0.25,34150.5,7.0,7.0,300.0,8.0,10.47,0.83026666651,0.02059999974,0.14913333318
0.8,0.3,34250.5,7.0,7.0,300.0,8.0,6.06,0.93626666648,0.022899999690000002,0.04083333316
0.8,0.35,34350.5,7.0,7.0,300.0,8.0,5.39,0.9512666664,0.02323333301,0.02549999975
0.8,0.4,34450.5,7.0,7.0,300.0,8.0,5.0,0.9520666663599999,0.02329999967,0.024633333040000004
0.8,0.45,34550.5,7.0,7.0,300.0,8.0,5.06,0.95306666636,0.02329999967,0.023633333030000002
0.8,0.5,34650.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
0.8,0.55,34750.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.023333333,0.023399999680000002
0.8,0.6,34850.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.8,0.65,34950.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.02336666634,0.02336666634
0.8,0.7,35050.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.8,0.75,35150.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
0.8,0.8,35250.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.8,0.85,35350.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.8,0.9,35450.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
0.8,0.95,35550.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.8,1.0,35650.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.85,0.0,35750.5,7.0,7.0,300.0,8.0,29.94,0.0,3.333333e-05,0.99996666667
0.85,0.05,35850.5,7.0,7.0,300.0,8.0,31.35,0.0,0.0,1.0
0.85,0.1,35950.5,7.0,7.0,300.0,8.0,32.17,3.333333e-05,3.333333e-05,0.99993333334
0.85,0.15,36050.5,7.0,7.0,300.0,8.0,33.66,0.012766666660000002,0.0005666666500000001,0.98666666667
0.85,0.2,36150.5,7.0,7.0,300.0,8.0,20.79,0.46656666664,0.01239999984,0.52103333329
0.85,0.25,36250.5,7.0,7.0,300.0,8.0,9.17,0.85196666653,0.0211666664,0.12686666655
0.85,0.3,36350.5,7.0,7.0,300.0,8.0,5.76,0.9370999998,0.022899999690000002,0.03999999981
0.85,0.35,36450.5,7.0,7.0,300.0,8.0,5.02,0.95176666638,0.023366666350000002,0.02486666639
0.85,0.4,36550.5,7.0,7.0,300.0,8.0,5.0,0.95269999969,0.023333333,0.02396666637
0.85,0.45,36650.5,7.0,7.0,300.0,8.0,5.0,0.9525999997300001,0.023333333,0.024066666420000004
0.85,0.5,36750.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.023399999680000002,0.023333333
0.85,0.55,36850.5,7.0,7.0,300.0,8.0,5.0,0.95319999968,0.02336666634,0.023433333009999998
0.85,0.6,36950.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
0.85,0.65,37050.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.85,0.7,37150.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.023399999680000002,0.023333333
0.85,0.75,37250.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.85,0.8,37350.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.85,0.85,37450.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.85,0.9,37550.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.85,0.95,37650.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.85,1.0,37750.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.9,0.0,37850.5,7.0,7.0,300.0,8.0,32.36,3.333333e-05,0.0,0.99996666667
0.9,0.05,37950.5,7.0,7.0,300.0,8.0,30.3,0.00023333333000000002,0.0,0.99976666667
0.9,0.1,38050.5,7.0,7.0,300.0,8.0,32.44,0.0,3.333333e-05,0.99996666667
0.9,0.15,38150.5,7.0,7.0,300.0,8.0,34.54,0.005666666659999999,0.00023333333000000002,0.9941
0.9,0.2,38250.5,7.0,7.0,300.0,8.0,21.04,0.42229999997,0.01126666653,0.5664333333
0.9,0.25,38350.5,7.0,7.0,300.0,8.0,10.83,0.83743333323,0.02069999976,0.14186666654
0.9,0.3,38450.5,7.0,7.0,300.0,8.0,6.13,0.93439999984,0.02279999971,0.04279999988
0.9,0.35,38550.5,7.0,7.0,300.0,8.0,5.16,0.94959999974,0.02323333301,0.0271666664
0.9,0.4,38650.5,7.0,7.0,300.0,8.0,5.02,0.9526999997,0.02329999967,0.02399999971
0.9,0.45,38750.5,7.0,7.0,300.0,8.0,5.0,0.95289999969,0.023333333,0.02376666636
0.9,0.5,38850.5,7.0,7.0,300.0,8.0,5.0,0.95316666635,0.023333333,0.023499999700000003
0.9,0.55,38950.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.9,0.6,39050.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
0.9,0.65,39150.5,7.0,7.0,300.0,8.0,5.0,0.95323333301,0.02336666634,0.023399999680000002
0.9,0.7,39250.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.9,0.75,39350.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
0.9,0.8,39450.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.9,0.85,39550.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.9,0.9,39650.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.9,0.95,39750.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.02336666634,0.023333333
0.9,1.0,39850.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.02336666634,0.023333333
0.95,0.0,39950.5,7.0,7.0,300.0,8.0,30.04,3.333333e-05,3.333333e-05,0.99993333334
0.95,0.05,40050.5,7.0,7.0,300.0,8.0,29.9,3.333333e-05,0.0,0.99996666667
0.95,0.1,40150.5,7.0,7.0,300.0,8.0,31.93,6.666666e-05,0.0,0.99993333334
0.95,0.15,40250.5,7.0,7.0,300.0,8.0,34.03,0.0185,0.00073333332,0.98076666668
0.95,0.2,40350.5,7.0,7.0,300.0,8.0,25.02,0.40259999997,0.01086666653,0.5865333333
0.95,0.25,40450.5,7.0,7.0,300.0,8.0,9.44,0.8432999998799999,0.02083333306,0.13586666657000002
0.95,0.3,40550.5,7.0,7.0,300.0,8.0,6.5,0.92956666649,0.02253333305,0.04789999985
0.95,0.35,40650.5,7.0,7.0,300.0,8.0,5.23,0.9505999997400001,0.02326666634,0.02613333308
0.95,0.4,40750.5,7.0,7.0,300.0,8.0,5.0,0.95253333305,0.02336666634,0.024099999730000002
0.95,0.45,40850.5,7.0,7.0,300.0,8.0,5.11,0.95306666635,0.02329999967,0.023633333030000002
0.95,0.5,40950.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
0.95,0.55,41050.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
0.95,0.6,41150.5,7.0,7.0,300.0,8.0,5.0,0.95323333301,0.02336666634,0.023399999680000002
0.95,0.65,41250.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.95,0.7,41350.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.95,0.75,41450.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.95,0.8,41550.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
0.95,0.85,41650.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
0.95,0.9,41750.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.02336666634,0.023333333
0.95,0.95,41850.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
0.95,1.0,41950.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
1.0,0.0,42050.5,7.0,7.0,300.0,8.0,31.97,0.0,0.0,1.0
1.0,0.05,42150.5,7.0,7.0,300.0,8.0,31.3,0.0,3.333333e-05,0.99996666667
1.0,0.1,42250.5,7.0,7.0,300.0,8.0,33.42,0.00363333333,0.0002,0.9961666666700001
1.0,0.15,42350.5,7.0,7.0,300.0,8.0,34.66,0.01813333334,0.00076666665,0.9811000000100001
1.0,0.2,42450.5,7.0,7.0,300.0,8.0,25.03,0.3930666667,0.010533333200000002,0.59640000004
1.0,0.25,42550.5,7.0,7.0,300.0,8.0,10.18,0.83159999985,0.020666666410000003,0.14773333321999998
1.0,0.3,42650.5,7.0,7.0,300.0,8.0,6.14,0.9417999998400001,0.023166666350000004,0.03503333316
1.0,0.35,42750.5,7.0,7.0,300.0,8.0,5.0,0.95123333306,0.023333333,0.025433333080000002
1.0,0.4,42850.5,7.0,7.0,300.0,8.0,5.2,0.9526333330200001,0.02329999967,0.02406666638
1.0,0.45,42950.5,7.0,7.0,300.0,8.0,5.0,0.9529999996799999,0.023333333,0.02366666635
1.0,0.5,43050.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.023333333,0.023399999680000002
1.0,0.55,43150.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.023333333,0.023399999680000002
1.0,0.6,43250.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
1.0,0.65,43350.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.023333333,0.023399999680000002
1.0,0.7,43450.5,7.0,7.0,300.0,8.0,5.0,0.95326666634,0.023333333,0.02339999967
1.0,0.75,43550.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
1.0,0.8,43650.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
1.0,0.85,43750.5,7.0,7.0,300.0,8.0,5.0,0.95329999967,0.023333333,0.02336666634
1.0,0.9,43850.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
1.0,0.95,43950.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
1.0,1.0,44050.5,7.0,7.0,300.0,8.0,5.0,0.9533333330000001,0.023333333,0.023333333
