[run number],initial-idea1-holders,initial-idea2-holders,number-of-individuals,average-connections-per-individual,threshold-idea1,threshold-idea2,[step],count turtles with [ Idea_state = 0 ] / count turtles,count turtles with [ Idea_state = 1 ] / count turtles,count turtles with [ Idea_state = 2 ] / count turtles
81,10,10,500,8,0.2,0.25,11,0.502,0.48,0.018
81,10,10,500,8,0.2,0.25,12,0.444,0.538,0.018
81,10,10,500,8,0.2,0.25,13,0.386,0.596,0.018
81,10,10,500,8,0.2,0.25,14,0.336,0.646,0.018
81,10,10,500,8,0.2,0.25,15,0.296,0.688,0.016
81,10,10,500,8,0.2,0.25,16,0.268,0.716,0.016
81,10,10,500,8,0.2,0.25,17,0.242,0.742,0.016
81,10,10,500,8,0.2,0.25,18,0.224,0.764,0.012
81,10,10,500,8,0.2,0.25,19,0.206,0.784,0.01
81,10,10,500,8,0.2,0.25,20,0.17,0.82,0.01
81,10,10,500,8,0.2,0.25,21,0.148,0.842,0.01
81,10,10,500,8,0.2,0.25,22,0.13,0.86,0.01
81,10,10,500,8,0.2,0.25,23,0.096,0.894,0.01
81,10,10,500,8,0.2,0.25,24,0.07,0.922,0.008
81,10,10,500,8,0.2,0.25,25,0.052,0.94,0.008
81,10,10,500,8,0.2,0.25,26,0.026,0.966,0.008
81,10,10,500,8,0.2,0.25,27,0.008,0.984,0.008
81,10,10,500,8,0.2,0.25,28,0,0.992,0.008
81,10,10,500,8,0.2,0.25,29,0,0.994,0.006
81,10,10,500,8,0.2,0.25,30,0,0.994,0.006
81,10,10,500,8,0.2,0.25,31,0,0.994,0.006
81,10,10,500,8,0.2,0.25,32,0,0.996,0.004
81,10,10,500,8,0.2,0.25,33,0,0.996,0.004
81,10,10,500,8,0.2,0.25,34,0,0.996,0.004
81,10,10,500,8,0.2,0.25,35,0,0.996,0.004
81,10,10,500,8,0.2,0.25,36,0,0.996,0.004
81,10,10,500,8,0.2,0.25,37,0,0.996,0.004
81,10,10,500,8,0.2,0.25,38,0,0.996,0.004
81,10,10,500,8,0.2,0.25,39,0,0.996,0.004
81,10,10,500,8,0.2,0.25,40,0,0.998,0.002
81,10,10,500,8,0.2,0.25,41,0,0.998,0.002
81,10,10,500,8,0.2,0.25,42,0,0.998,0.002
81,10,10,500,8,0.2,0.25,43,0,0.998,0.002
81,10,10,500,8,0.2,0.25,44,0,0.998,0.002
81,10,10,500,8,0.2,0.25,45,0,0.998,0.002
81,10,10,500,8,0.2,0.25,46,0,0.998,0.002
81,10,10,500,8,0.2,0.25,47,0,0.998,0.002
81,10,10,500,8,0.2,0.25,48,0,0.998,0.002
81,10,10,500,8,0.2,0.25,49,0,0.998,0.002
81,10,10,500,8,0.2,0.25,50,0,0.998,0.002
81,10,10,500,8,0.2,0.25,51,0,1,0
81,10,10,500,8,0.2,0.25,52,0,1,0
81,10,10,500,8,0.2,0.25,53,0,1,0
81,10,10,500,8,0.2,0.25,54,0,1,0
81,10,10,500,8,0.2,0.25,55,0,1,0
82,10,10,500,8,0.2,0.25,0,0.96,0.02,0.02
82,10,10,500,8,0.2,0.25,1,0.948,0.028,0.024
82,10,10,500,8,0.2,0.25,2,0.93,0.042,0.028
82,10,10,500,8,0.2,0.25,3,0.91,0.058,0.032
82,10,10,500,8,0.2,0.25,4,0.894,0.068,0.038
82,10,10,500,8,0.2,0.25,5,0.874,0.08,0.046
82,10,10,500,8,0.2,0.25,6,0.85,0.096,0.054
82,10,10,500,8,0.2,0.25,7,0.822,0.118,0.06
82,10,10,500,8,0.2,0.25,8,0.794,0.146,0.06
82,10,10,500,8,0.2,0.25,9,0.77,0.17,0.06
82,10,10,500,8,0.2,0.25,10,0.744,0.198,0.058
82,10,10,500,8,0.2,0.25,11,0.71,0.232,0.058
82,10,10,500,8,0.2,0.25,12,0.68,0.262,0.058
82,10,10,500,8,0.2,0.25,13,0.654,0.288,0.058
82,10,10,500,8,0.2,0.25,14,0.628,0.314,0.058
82,10,10,500,8,0.2,0.25,15,0.592,0.35,0.058
82,10,10,500,8,0.2,0.25,16,0.56,0.382,0.058
82,10,10,500,8,0.2,0.25,17,0.526,0.416,0.058
82,10,10,500,8,0.2,0.25,18,0.502,0.442,0.056
82,10,10,500,8,0.2,0.25,19,0.48,0.464,0.056
82,10,10,500,8,0.2,0.25,20,0.454,0.49,0.056
82,10,10,500,8,0.2,0.25,21,0.424,0.52,0.056
82,10,10,500,8,0.2,0.25,22,0.396,0.548,0.056
82,10,10,500,8,0.2,0.25,23,0.364,0.58,0.056
82,10,10,500,8,0.2,0.25,24,0.326,0.618,0.056
82,10,10,500,8,0.2,0.25,25,0.282,0.664,0.054
82,10,10,500,8,0.2,0.25,26,0.25,0.696,0.054
82,10,10,500,8,0.2,0.25,27,0.222,0.724,0.054
82,10,10,500,8,0.2,0.25,28,0.192,0.756,0.052
82,10,10,500,8,0.2,0.25,29,0.164,0.784,0.052
82,10,10,500,8,0.2,0.25,30,0.142,0.806,0.052
82,10,10,500,8,0.2,0.25,31,0.12,0.828,0.052
82,10,10,500,8,0.2,0.25,32,0.104,0.846,0.05
82,10,10,500,8,0.2,0.25,33,0.082,0.868,0.05
82,10,10,500,8,0.2,0.25,34,0.062,0.888,0.05
82,10,10,500,8,0.2,0.25,35,0.046,0.904,0.05
82,10,10,500,8,0.2,0.25,36,0.032,0.92,0.048
82,10,10,500,8,0.2,0.25,37,0.026,0.926,0.048
82,10,10,500,8,0.2,0.25,38,0.016,0.936,0.048
82,10,10,500,8,0.2,0.25,39,0.006,0.946,0.048
82,10,10,500,8,0.2,0.25,40,0,0.954,0.046
82,10,10,500,8,0.2,0.25,41,0,0.954,0.046
82,10,10,500,8,0.2,0.25,42,0,0.954,0.046
82,10,10,500,8,0.2,0.25,43,0,0.954,0.046
82,10,10,500,8,0.2,0.25,44,0,0.954,0.046
82,10,10,500,8,0.2,0.25,45,0,0.954,0.046
82,10,10,500,8,0.2,0.25,46,0,0.954,0.046
82,10,10,500,8,0.2,0.25,47,0,0.954,0.046
82,10,10,500,8,0.2,0.25,48,0,0.954,0.046
82,10,10,500,8,0.2,0.25,49,0,0.954,0.046
82,10,10,500,8,0.2,0.25,50,0,0.954,0.046
82,10,10,500,8,0.2,0.25,51,0,0.954,0.046
82,10,10,500,8,0.2,0.25,52,0,0.954,0.046
82,10,10,500,8,0.2,0.25,53,0,0.954,0.046
82,10,10,500,8,0.2,0.25,54,0,0.954,0.046
82,10,10,500,8,0.2,0.25,55,0,0.954,0.046
82,10,10,500,8,0.2,0.25,56,0,0.956,0.044
82,10,10,500,8,0.2,0.25,57,0,0.956,0.044
82,10,10,500,8,0.2,0.25,58,0,0.956,0.044
82,10,10,500,8,0.2,0.25,59,0,0.956,0.044
82,10,10,500,8,0.2,0.25,60,0,0.956,0.044
83,10,10,500,8,0.2,0.25,0,0.96,0.02,0.02
83,10,10,500,8,0.2,0.25,1,0.958,0.022,0.02
83,10,10,500,8,0.2,0.25,2,0.956,0.024,0.02
83,10,10,500,8,0.2,0.25,3,0.95,0.03,0.02
83,10,10,500,8,0.2,0.25,4,0.944,0.036,0.02
83,10,10,500,8,0.2,0.25,5,0.934,0.046,0.02
84,10,10,500,8,0.2,0.25,0,0.96,0.02,0.02
84,10,10,500,8,0.2,0.25,1,0.952,0.02,0.028
84,10,10,500,8,0.2,0.25,2,0.942,0.02,0.038
84,10,10,500,8,0.2,0.25,3,0.93,0.02,0.05
84,10,10,500,8,0.2,0.25,4,0.912,0.02,0.068
84,10,10,500,8,0.2,0.25,5,0.89,0.02,0.09
85,10,10,500,8,0.2,0.25,0,0.96,0.02,0.02
85,10,10,500,8,0.2,0.25,1,0.954,0.024,0.022
85,10,10,500,8,0.2,0.25,2,0.94,0.032,0.028
85,10,10,500,8,0.2,0.25,3,0.922,0.042,0.036
85,10,10,500,8,0.2,0.25,4,0.9,0.058,0.042
85,10,10,500,8,0.2,0.25,5,0.874,0.078,0.048
85,10,10,500,8,0.2,0.25,6,0.838,0.106,0.056
85,10,10,500,8,0.2,0.25,7,0.78,0.146,0.074
85,10,10,500,8,0.2,0.25,8,0.732,0.18,0.088
85,10,10,500,8,0.2,0.25,9,0.688,0.22,0.092
85,10,10,500,8,0.2,0.25,10,0.636,0.266,0.098
85,10,10,500,8,0.2,0.25,11,0.602,0.296,0.102
85,10,10,500,8,0.2,0.25,12,0.564,0.328,0.108
85,10,10,500,8,0.2,0.25,13,0.508,0.372,0.12
85,10,10,500,8,0.2,0.25,14,0.46,0.414,0.126
85,10,10,500,8,0.2,0.25,15,0.404,0.466,0.13
85,10,10,500,8,0.2,0.25,16,0.362,0.502,0.136
85,10,10,500,8,0.2,0.25,17,0.3,0.556,0.144
85,10,10,500,8,0.2,0.25,18,0.24,0.616,0.144
85,10,10,500,8,0.2,0.25,19,0.172,0.684,0.144
85,10,10,500,8,0.2,0.25,20,0.114,0.742,0.144
85,10,10,500,8,0.2,0.25,21,0.074,0.78,0.146
85,10,10,500,8,0.2,0.25,22,0.042,0.812,0.146
85,10,10,500,8,0.2,0.25,23,0.014,0.842,0.144
85,10,10,500,8,0.2,0.25,24,0.006,0.852,0.142
85,10,10,500,8,0.2,0.25,25,0,0.86,0.14
85,10,10,500,8,0.2,0.25,26,0,0.862,0.138
85,10,10,500,8,0.2,0.25,27,0,0.862,0.138
85,10,10,500,8,0.2,0.25,28,0,0.862,0.138
85,10,10,500,8,0.2,0.25,29,0,0.862,0.138
85,10,10,500,8,0.2,0.25,30,0,0.862,0.138
85,10,10,500,8,0.2,0.25,31,0,0.862,0.138
85,10,10,500,8,0.2,0.25,32,0,0.862,0.138
85,10,10,500,8,0.2,0.25,33,0,0.86,0.14
85,10,10,500,8,0.2,0.25,34,0,0.862,0.138
85,10,10,500,8,0.2,0.25,35,0,0.862,0.138
85,10,10,500,8,0.2,0.25,36,0,0.862,0.138
85,10,10,500,8,0.2,0.25,37,0,0.862,0.138
85,10,10,500,8,0.2,0.25,38,0,0.862,0.138
86,10,10,500,8,0.2,0.25,0,0.96,0.02,0.02
86,10,10,500,8,0.2,0.25,1,0.942,0.036,0.022
86,10,10,500,8,0.2,0.25,2,0.924,0.05,0.026
86,10,10,500,8,0.2,0.25,3,0.896,0.07,0.034
86,10,10,500,8,0.2,0.25,4,0.868,0.084,0.048
86,10,10,500,8,0.2,0.25,5,0.842,0.096,0.062
86,10,10,500,8,0.2,0.25,6,0.804,0.112,0.084
86,10,10,500,8,0.2,0.25,7,0.766,0.134,0.1
86,10,10,500,8,0.2,0.25,8,0.738,0.15,0.112
86,10,10,500,8,0.2,0.25,9,0.694,0.182,0.124
86,10,10,500,8,0.2,0.25,10,0.624,0.24,0.136
86,10,10,500,8,0.2,0.25,11,0.56,0.292,0.148
86,10,10,500,8,0.2,0.25,12,0.494,0.346,0.16
86,10,10,500,8,0.2,0.25,13,0.45,0.384,0.166
86,10,10,500,8,0.2,0.25,14,0.416,0.414,0.17
86,10,10,500,8,0.2,0.25,15,0.374,0.45,0.176
86,10,10,500,8,0.2,0.25,16,0.332,0.484,0.184
86,10,10,500,8,0.2,0.25,17,0.276,0.526,0.198
86,10,10,500,8,0.2,0.25,18,0.242,0.556,0.202
86,10,10,500,8,0.2,0.25,19,0.206,0.586,0.208
86,10,10,500,8,0.2,0.25,20,0.176,0.608,0.216
86,10,10,500,8,0.2,0.25,21,0.146,0.638,0.216
86,10,10,500,8,0.2,0.25,22,0.116,0.666,0.218
86,10,10,500,8,0.2,0.25,23,0.098,0.684,0.218
86,10,10,500,8,0.2,0.25,24,0.084,0.698,0.218
86,10,10,500,8,0.2,0.25,25,0.068,0.704,0.228
86,10,10,500,8,0.2,0.25,26,0.054,0.714,0.232
86,10,10,500,8,0.2,0.25,27,0.052,0.716,0.232
86,10,10,500,8,0.2,0.25,28,0.044,0.724,0.232
86,10,10,500,8,0.2,0.25,29,0.036,0.732,0.232
86,10,10,500,8,0.2,0.25,30,0.026,0.744,0.23
86,10,10,500,8,0.2,0.25,31,0.008,0.762,0.23
86,10,10,500,8,0.2,0.25,32,0.002,0.768,0.23
86,10,10,500,8,0.2,0.25,33,0,0.77,0.23
86,10,10,500,8,0.2,0.25,34,0,0.772,0.228
86,10,10,500,8,0.2,0.25,35,0,0.772,0.228
86,10,10,500,8,0.2,0.25,36,0,0.772,0.228
86,10,10,500,8,0.2,0.25,37,0,0.772,0.228
86,10,10,500,8,0.2,0.25,38,0,0.774,0.226
86,10,10,500,8,0.2,0.25,39,0,0.776,0.224
86,10,10,500,8,0.2,0.25,40,0,0.776,0.224
86,10,10,500,8,0.2,0.25,41,0,0.776,0.224
86,10,10,500,8,0.2,0.25,42,0,0.776,0.224
86,10,10,500,8,0.2,0.25,43,0,0.776,0.224
86,10,10,500,8,0.2,0.25,44,0,0.776,0.224
86,10,10,500,8,0.2,0.25,45,0,0.776,0.224
86,10,10,500,8,0.2,0.25,46,0,0.776,0.224
86,10,10,500,8,0.2,0.25,47,0,0.776,0.224
86,10,10,500,8,0.2,0.25,48,0,0.776,0.224
86,10,10,500,8,0.2,0.25,49,0,0.778,0.222
86,10,10,500,8,0.2,0.25,50,0,0.778,0.222
86,10,10,500,8,0.2,0.25,51,0,0.778,0.222
86,10,10,500,8,0.2,0.25,52,0,0.778,0.222
86,10,10,500,8,0.2,0.25,53,0,0.778,0.222
86,10,10,500,8,0.2,0.25,54,0,0.778,0.222
86,10,10,500,8,0.2,0.25,55,0,0.778,0.222
86,10,10,500,8,0.2,0.25,56,0,0.78,0.22
86,10,10,500,8,0.2,0.25,57,0,0.782,0.218
86,10,10,500,8,0.2,0.25,58,0,0.782,0.218
86,10,10,500,8,0.2,0.25,59,0,0.784,0.216
86,10,10,500,8,0.2,0.25,60,0,0.784,0.216
87,10,10,500,8,0.2,0.25,0,0.96,0.02,0.02
87,10,10,500,8,0.2,0.25,1,0.958,0.022,0.02
87,10,10,500,8,0.2,0.25,2,0.954,0.026,0.02
87,10,10,500,8,0.2,0.25,3,0.94,0.04,0.02
87,10,10,500,8,0.2,0.25,4,0.922,0.058,0.02
87,10,10,500,8,0.2,0.25,5,0.902,0.078,0.02
87,10,10,500,8,0.2,0.25,6,0.876,0.104,0.02
87,10,10,500,8,0.2,0.25,7,0.852,0.128,0.02
87,10,10,500,8,0.2,0.25,8,0.816,0.164,0.02
87,10,10,500,8,0.2,0.25,9,0.766,0.214,0.02
87,10,10,500,8,0.2,0.25,10,0.74,0.24,0.02
87,10,10,500,8,0.2,0.25,11,0.708,0.272,0.02
87,10,10,500,8,0.2,0.25,12,0.67,0.31,0.02
87,10,10,500,8,0.2,0.25,13,0.638,0.342,0.02
87,10,10,500,8,0.2,0.25,14,0.614,0.366,0.02
87,10,10,500,8,0.2,0.25,15,0.58,0.402,0.018
87,10,10,500,8,0.2,0.25,16,0.536,0.448,0.016
87,10,10,500,8,0.2,0.25,17,0.488,0.496,0.016
87,10,10,500,8,0.2,0.25,18,0.444,0.54,0.016
87,10,10,500,8,0.2,0.25,19,0.406,0.582,0.012
87,10,10,500,8,0.2,0.25,20,0.364,0.624,0.012
87,10,10,500,8,0.2,0.25,21,0.324,0.666,0.01
87,10,10,500,8,0.2,0.25,22,0.282,0.708,0.01
87,10,10,500,8,0.2,0.25,23,0.254,0.738,0.008
87,10,10,500,8,0.2,0.25,24,0.224,0.768,0.008
87,10,10,500,8,0.2,0.25,25,0.196,0.798,0.006
87,10,10,500,8,0.2,0.25,26,0.176,0.818,0.006
87,10,10,500,8,0.2,0.25,27,0.146,0.848,0.006
87,10,10,500,8,0.2,0.25,28,0.118,0.876,0.006
87,10,10,500,8,0.2,0.25,29,0.102,0.892,0.006
87,10,10,500,8,0.2,0.25,30,0.088,0.908,0.004
87,10,10,500,8,0.2,0.25,31,0.08,0.916,0.004
87,10,10,500,8,0.2,0.25,32,0.064,0.932,0.004
87,10,10,500,8,0.2,0.25,33,0.048,0.948,0.004
87,10,10,500,8,0.2,0.25,34,0.038,0.958,0.004
87,10,10,500,8,0.2,0.25,35,0.024,0.972,0.004
87,10,10,500,8,0.2,0.25,36,0.006,0.99,0.004
87,10,10,500,8,0.2,0.25,37,0,0.996,0.004
87,10,10,500,8,0.2,0.25,38,0,0.996,0.004
87,10,10,500,8,0.2,0.25,39,0,0.996,0.004
87,10,10,500,8,0.2,0.25,40,0,0.996,0.004
87,10,10,500,8,0.2,0.25,41,0,0.996,0.004
87,10,10,500,8,0.2,0.25,42,0,0.996,0.004
87,10,10,500,8,0.2,0.25,43,0,0.998,0.002
87,10,10,500,8,0.2,0.25,44,0,0.998,0.002
87,10,10,500,8,0.2,0.25,45,0,0.998,0.002
87,10,10,500,8,0.2,0.25,46,0,0.998,0.002
87,10,10,500,8,0.2,0.25,47,0,0.998,0.002
87,10,10,500,8,0.2,0.25,48,0,1,0
87,10,10,500,8,0.2,0.25,49,0,1,0
87,10,10,500,8,0.2,0.25,50,0,1,0
87,10,10,500,8,0.2,0.25,51,0,1,0
87,10,10,500,8,0.2,0.25,52,0,1,0
88,10,10,500,8,0.2,0.25,0,0.96,0.02,0.02
88,10,10,500,8,0.2,0.25,1,0.954,0.026,0.02
88,10,10,500,8,0.2,0.25,2,0.928,0.052,0.02
88,10,10,500,8,0.2,0.25,3,0.902,0.078,0.02
88,10,10,500,8,0.2,0.25,4,0.876,0.104,0.02
88,10,10,500,8,0.2,0.25,5,0.854,0.126,0.02
88,10,10,500,8,0.2,0.25,6,0.83,0.152,0.018
88,10,10,500,8,0.2,0.25,7,0.806,0.176,0.018
88,10,10,500,8,0.2,0.25,8,0.782,0.2,0.018
88,10,10,500,8,0.2,0.25,9,0.754,0.228,0.018
88,10,10,500,8,0.2,0.25,10,0.71,0.272,0.018
88,10,10,500,8,0.2,0.25,11,0.666,0.316,0.018
88,10,10,500,8,0.2,0.25,12,0.632,0.35,0.018
88,10,10,500,8,0.2,0.25,13,0.604,0.378,0.018
88,10,10,500,8,0.2,0.25,14,0.576,0.406,0.018
88,10,10,500,8,0.2,0.25,15,0.55,0.438,0.012
88,10,10,500,8,0.2,0.25,16,0.524,0.466,0.01
88,10,10,500,8,0.2,0.25,17,0.502,0.488,0.01
88,10,10,500,8,0.2,0.25,18,0.478,0.512,0.01
88,10,10,500,8,0.2,0.25,19,0.456,0.534,0.01
88,10,10,500,8,0.2,0.25,20,0.426,0.564,0.01
88,10,10,500,8,0.2,0.25,21,0.398,0.594,0.008
88,10,10,500,8,0.2,0.25,22,0.35,0.642,0.008
88,10,10,500,8,0.2,0.25,23,0.308,0.684,0.008
88,10,10,500,8,0.2,0.25,24,0.254,0.738,0.008
88,10,10,500,8,0.2,0.25,25,0.196,0.796,0.008
88,10,10,500,8,0.2,0.25,26,0.14,0.854,0.006
88,10,10,500,8,0.2,0.25,27,0.082,0.912,0.006
88,10,10,500,8,0.2,0.25,28,0.03,0.964,0.006
88,10,10,500,8,0.2,0.25,29,0.01,0.984,0.006
88,10,10,500,8,0.2,0.25,30,0,0.994,0.006
88,10,10,500,8,0.2,0.25,31,0,0.994,0.006
88,10,10,500,8,0.2,0.25,32,0,0.996,0.004
88,10,10,500,8,0.2,0.25,33,0,0.996,0.004
88,10,10,500,8,0.2,0.25,34,0,0.996,0.004
88,10,10,500,8,0.2,0.25,35,0,0.996,0.004
88,10,10,500,8,0.2,0.25,36,0,0.996,0.004
88,10,10,500,8,0.2,0.25,37,0,0.996,0.004
88,10,10,500,8,0.2,0.25,38,0,0.996,0.004
88,10,10,500,8,0.2,0.25,39,0,0.996,0.004
88,10,10,500,8,0.2,0.25,40,0,0.996,0.004
88,10,10,500,8,0.2,0.25,41,0,0.998,0.002
88,10,10,500,8,0.2,0.25,42,0,0.998,0.002
88,10,10,500,8,0.2,0.25,43,0,0.998,0.002
88,10,10,500,8,0.2,0.25,44,0,0.998,0.002
88,10,10,500,8,0.2,0.25,45,0,0.998,0.002
88,10,10,500,8,0.2,0.25,46,0,0.998,0.002
88,10,10,500,8,0.2,0.25,47,0,0.998,0.002
88,10,10,500,8,0.2,0.25,48,0,0.998,0.002
88,10,10,500,8,0.2,0.25,49,0,0.998,0.002
88,10,10,500,8,0.2,0.25,50,0,0.998,0.002
88,10,10,500,8,0.2,0.25,51,0,0.998,0.002
88,10,10,500,8,0.2,0.25,52,0,0.998,0.002
88,10,10,500,8,0.2,0.25,53,0,0.998,0.002
88,10,10,500,8,0.2,0.25,54,0,0.998,0.002
88,10,10,500,8,0.2,0.25,55,0,0.998,0.002
88,10,10,500,8,0.2,0.25,56,0,0.998,0.002
88,10,10,500,8,0.2,0.25,57,0,0.998,0.002
88,10,10,500,8,0.2,0.25,58,0,0.998,0.002
88,10,10,500,8,0.2,0.25,59,0,1,0
88,10,10,500,8,0.2,0.25,60,0,1,0
89,10,10,500,8,0.2,0.25,0,0.96,0.02,0.02
89,10,10,500,8,0.2,0.25,1,0.946,0.03,0.024
89,10,10,500,8,0.2,0.25,2,0.928,0.046,0.026
89,10,10,500,8,0.2,0.25,3,0.908,0.066,0.026
89,10,10,500,8,0.2,0.25,4,0.886,0.088,0.026
89,10,10,500,8,0.2,0.25,5,0.866,0.108,0.026
89,10,10,500,8,0.2,0.25,6,0.848,0.126,0.026
89,10,10,500,8,0.2,0.25,7,0.826,0.15,0.024
89,10,10,500,8,0.2,0.25,8,0.802,0.176,0.022
89,10,10,500,8,0.2,0.25,9,0.77,0.208,0.022
89,10,10,500,8,0.2,0.25,10,0.734,0.244,0.022
89,10,10,500,8,0.2,0.25,11,0.692,0.286,0.022
89,10,10,500,8,0.2,0.25,12,0.616,0.362,0.022
89,10,10,500,8,0.2,0.25,13,0.534,0.446,0.02
89,10,10,500,8,0.2,0.25,14,0.466,0.514,0.02
89,10,10,500,8,0.2,0.25,15,0.416,0.564,0.02
89,10,10,500,8,0.2,0.25,16,0.372,0.61,0.018
89,10,10,500,8,0.2,0.25,17,0.32,0.662,0.018
89,10,10,500,8,0.2,0.25,18,0.306,0.676,0.018
89,10,10,500,8,0.2,0.25,19,0.284,0.7,0.016
89,10,10,500,8,0.2,0.25,20,0.25,0.736,0.014
89,10,10,500,8,0.2,0.25,21,0.218,0.77,0.012
89,10,10,500,8,0.2,0.25,22,0.202,0.788,0.01
89,10,10,500,8,0.2,0.25,23,0.186,0.804,0.01
89,10,10,500,8,0.2,0.25,24,0.17,0.82,0.01
89,10,10,500,8,0.2,0.25,25,0.148,0.844,0.008
89,10,10,500,8,0.2,0.25,26,0.13,0.864,0.006
89,10,10,500,8,0.2,0.25,27,0.096,0.9,0.004
89,10,10,500,8,0.2,0.25,28,0.072,0.924,0.004
89,10,10,500,8,0.2,0.25,29,0.058,0.938,0.004
89,10,10,500,8,0.2,0.25,30,0.034,0.962,0.004
89,10,10,500,8,0.2,0.25,31,0.014,0.982,0.004
89,10,10,500,8,0.2,0.25,32,0.008,0.988,0.004
89,10,10,500,8,0.2,0.25,33,0,0.998,0.002
89,10,10,500,8,0.2,0.25,34,0,0.998,0.002
89,10,10,500,8,0.2,0.25,35,0,0.998,0.002
89,10,10,500,8,0.2,0.25,36,0,0.998,0.002
89,10,10,500,8,0.2,0.25,37,0,0.998,0.002
89,10,10,500,8,0.2,0.25,38,0,0.998,0.002
89,10,10,500,8,0.2,0.25,39,0,0.998,0.002
89,10,10,500,8,0.2,0.25,40,0,0.998,0.002
89,10,10,500,8,0.2,0.25,41,0,0.998,0.002
89,10,10,500,8,0.2,0.25,42,0,0.998,0.002
89,10,10,500,8,0.2,0.25,43,0,0.998,0.002
89,10,10,500,8,0.2,0.25,44,0,0.998,0.002
89,10,10,500,8,0.2,0.25,45,0,0.998,0.002
89,10,10,500,8,0.2,0.25,46,0,0.998,0.002
89,10,10,500,8,0.2,0.25,47,0,0.998,0.002
89,10,10,500,8,0.2,0.25,48,0,0.998,0.002
89,10,10,500,8,0.2,0.25,49,0,0.998,0.002
89,10,10,500,8,0.2,0.25,50,0,0.998,0.002
89,10,10,500,8,0.2,0.25,51,0,0.998,0.002
89,10,10,500,8,0.2,0.25,52,0,0.998,0.002
89,10,10,500,8,0.2,0.25,53,0,0.998,0.002
89,10,10,500,8,0.2,0.25,54,0,0.998,0.002
89,10,10,500,8,0.2,0.25,55,0,0.998,0.002
89,10,10,500,8,0.2,0.25,56,0,1,0
89,10,10,500,8,0.2,0.25,57,0,1,0
89,10,10,500,8,0.2,0.25,58,0,1,0
89,10,10,500,8,0.2,0.25,59,0,1,0
89,10,10,500,8,0.2,0.25,60,0,1,0
90,10,10,500,8,0.2,0.25,0,0.96,0.02,0.02
90,10,10,500,8,0.2,0.25,1,0.95,0.028,0.022
90,10,10,500,8,0.2,0.25,2,0.944,0.034,0.022
90,10,10,500,8,0.2,0.25,3,0.936,0.042,0.022
90,10,10,500,8,0.2,0.25,4,0.922,0.056,0.022
90,10,10,500,8,0.2,0.25,5,0.908,0.07,0.022
91,10,10,500,8,0.2,0.25,0,0.96,0.02,0.02
91,10,10,500,8,0.2,0.25,1,0.942,0.034,0.024
91,10,10,500,8,0.2,0.25,2,0.92,0.05,0.03
91,10,10,500,8,0.2,0.25,3,0.888,0.076,0.036
91,10,10,500,8,0.2,0.25,4,0.85,0.11,0.04
91,10,10,500,8,0.2,0.25,5,0.814,0.142,0.044
91,10,10,500,8,0.2,0.25,6,0.756,0.194,0.05
91,10,10,500,8,0.2,0.25,7,0.698,0.248,0.054
91,10,10,500,8,0.2,0.25,8,0.632,0.306,0.062
91,10,10,500,8,0.2,0.25,9,0.57,0.362,0.068
91,10,10,500,8,0.2,0.25,10,0.51,0.414,0.076
91,10,10,500,8,0.2,0.25,11,0.464,0.46,0.076
91,10,10,500,8,0.2,0.25,12,0.402,0.524,0.074
91,10,10,500,8,0.2,0.25,13,0.344,0.584,0.072
91,10,10,500,8,0.2,0.25,14,0.292,0.636,0.072
91,10,10,500,8,0.2,0.25,15,0.254,0.676,0.07
91,10,10,500,8,0.2,0.25,16,0.226,0.704,0.07
91,10,10,500,8,0.2,0.25,17,0.206,0.724,0.07
91,10,10,500,8,0.2,0.25,18,0.192,0.742,0.066
91,10,10,500,8,0.2,0.25,19,0.178,0.756,0.066
91,10,10,500,8,0.2,0.25,20,0.168,0.766,0.066
91,10,10,500,8,0.2,0.25,21,0.156,0.778,0.066
91,10,10,500,8,0.2,0.25,22,0.144,0.79,0.066
91,10,10,500,8,0.2,0.25,23,0.126,0.808,0.066
91,10,10,500,8,0.2,0.25,24,0.106,0.828,0.066
91,10,10,500,8,0.2,0.25,25,0.086,0.848,0.066
91,10,10,500,8,0.2,0.25,26,0.068,0.866,0.066
91,10,10,500,8,0.2,0.25,27,0.054,0.88,0.066
91,10,10,500,8,0.2,0.25,28,0.04,0.896,0.064
91,10,10,500,8,0.2,0.25,29,0.026,0.91,0.064
91,10,10,500,8,0.2,0.25,30,0.004,0.932,0.064
91,10,10,500,8,0.2,0.25,31,0,0.936,0.064
91,10,10,500,8,0.2,0.25,32,0,0.936,0.064
92,10,10,500,8,0.2,0.25,0,0.96,0.02,0.02
92,10,10,500,8,0.2,0.25,1,0.944,0.036,0.02
92,10,10,500,8,0.2,0.25,2,0.908,0.072,0.02
92,10,10,500,8,0.2,0.25,3,0.858,0.122,0.02
92,10,10,500,8,0.2,0.25,4,0.794,0.186,0.02
92,10,10,500,8,0.2,0.25,5,0.712,0.268,0.02
93,10,10,500,8,0.2,0.25,0,0.96,0.02,0.02
93,10,10,500,8,0.2,0.25,1,0.952,0.028,0.02
93,10,10,500,8,0.2,0.25,2,0.936,0.044,0.02
93,10,10,500,8,0.2,0.25,3,0.914,0.066,0.02
93,10,10,500,8,0.2,0.25,4,0.89,0.09,0.02
93,10,10,500,8,0.2,0.25,5,0.864,0.116,0.02
93,10,10,500,8,0.2,0.25,6,0.816,0.166,0.018
